CODIGO,CLIENTE,TAREFA,OBSERVACAO,CONCLUSAO
248,FREE WAY - 33.598.365/0001-19,4.3.01 SOLICITACAO DE LANCAMENTO,,21/09/2024
113,268 SHVP - RESIDENCIAL ROTA DO SOL - 03.146.458/0001-41,4.3.01 SOLICITACAO DE LANCAMENTO,,23/09/2024
428,ALLEGRO - 17.484.736/0001-85,4.3.01 SOLICITACAO DE LANCAMENTO,,23/09/2024
632,CASTRO ALVES - 05.694.983/0001-27,4.3.01 SOLICITACAO DE LANCAMENTO,RETIRAR ISENCAO DA UNIDADE 20. GERAR BOLETOS MENSAIS DE FORMA RETROATIVA DESDE VENCIMENTO DE JULHO E PASSAR ISENCAO PARA UNIDADE 16 POIS A NOVA SINDICA FOI ELEITA DESDE O DIA 01/07/2024.,23/09/2024
568,VERSATO - RESIDENCIAL - ,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
568,VERSATO - RESIDENCIAL - ,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
336,LIRIO DOS VALES - 24.899.325/0001-16,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
663,RESERVA CARIBE - 854.320.401-15,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
404,OURO VERMELHO II - 14.899.335/0001-06,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
653,MANSOES RAIO DE SOL - CONDOMINIO ESTEVAM DUARTE - 55.959.264/0001-69,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
272,32 GAMA - RESIDENCIAL FLORENCA - 08.731.497/0001-20,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
324,DUBAI RESIDENCIA E LAZER - 28.246.835/0001-45,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
393,THEMIS - 39.576.761/0001-21,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
182,192 SHVP - RESIDENCIAL AGAPE - 14.299.616/0001-10,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
563,CONDOMINIO SMPW/SUL QUADRA 15 CONJUNTO 1 LOTE 07 - 46.738.256/0001-00,4.3.01 SOLICITACAO DE LANCAMENTO,SEM DESCRICAO,27/09/2024
479,JOAO DE BARRO - 16.843.009/0001-02,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
480,LE GRAND VISTA - 46.167.869/0001-26,4.3.01 SOLICITACAO DE LANCAMENTO,,24/09/2024
15,22/A SHA - RESIDENCIAL ATIAIA - 07.245.752/0001-61,4.3.01 SOLICITACAO DE LANCAMENTO,SEM DESCRICAO,27/09/2024
626,CONDOMINIO RESIDENCIAL LIV 703 - 42.234.621/0001-80,4.3.01 SOLICITACAO DE LANCAMENTO,,25/09/2024
662,PRIMAVERA DO GUARA II - 073.592.601-83,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
619,EDIFICIO CAPITAL - 43.081.452/0001-58,4.3.01 SOLICITACAO DE LANCAMENTO,,26/09/2024
643,BLOCO B DO SHCE QUADRA 1309 - 12420951000107,4.3.01 SOLICITACAO DE LANCAMENTO,SINDICO SOLICITOU QUE AS 3 TAXAS DE OCUPACAO DE PC FOSSEM ALTERADAS PARA CONTA CATEGORIA DE ALUGUEL AREA COMUM E A CONTA CATEGORIA DO BOLETO DO  APTO ZELADOR PODE SER ALTERADA PARA TAXA COMPLEMENTAR OU QUALQUER OUTRA QUE SEJA DESTINADA EXCLUSIVAMENTE A ELA.,26/09/2024
180,186 SHVP - CONDOMINIO RESIDENCIAL NOSSO LAR - 07.304.866/0001-35,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
438,RESERVA NOBRE - 42.410.345/0001-63,4.3.01 SOLICITACAO DE LANCAMENTO,,26/09/2024
119,284 SHVP - CONDOMINIO RESIDENCIAL BEIJA-FLOR - 12.035.460/0001-34,4.3.01 SOLICITACAO DE LANCAMENTO,,26/09/2024
119,284 SHVP - CONDOMINIO RESIDENCIAL BEIJA-FLOR - 12.035.460/0001-34,4.3.01 SOLICITACAO DE LANCAMENTO,,26/09/2024
182,192 SHVP - RESIDENCIAL AGAPE - 14.299.616/0001-10,4.3.01 SOLICITACAO DE LANCAMENTO,,26/09/2024
234,OLIVEIRA - 24.734.018/0001-85,4.3.01 SOLICITACAO DE LANCAMENTO,,26/09/2024
621,RESIDENCIAL PARK DENNER - 15.245.126/0001-01,4.3.01 SOLICITACAO DE LANCAMENTO,,26/09/2024
346,MERCADAO - 01.291.745/0001-10,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
614,EDIFICIO EUZEBIO - 12.771.261/0001-94,4.3.01 SOLICITACAO DE LANCAMENTO,LANCAR PARA AS UNIDADES 402/604/804 O VALOR DE R$ 80.00 PARA CADA PELA UTILIZACAO DO SALAO DE FESTAS.,27/09/2024
622,RESIDENCIAL ITAPOA PARQUE CONDOMINIO 66 - 55.152.788/0001-43,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
622,RESIDENCIAL ITAPOA PARQUE CONDOMINIO 66 - 55.152.788/0001-43,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
622,RESIDENCIAL ITAPOA PARQUE CONDOMINIO 66 - 55.152.788/0001-43,4.3.01 SOLICITACAO DE LANCAMENTO,SEM DESCRICAO,27/09/2024
622,RESIDENCIAL ITAPOA PARQUE CONDOMINIO 66 - 55.152.788/0001-43,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
543,MADRY - GAMA - 18.349.904/0001-92,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
299,JARDINS DO CERRADO I - 21.737.506/0001-58,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
406,53/C SHA - 42.146.543/0001-61,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
513,EDIFICIO RESIDENCIAL SEVEN - ,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
404,OURO VERMELHO II - 14.899.335/0001-06,4.3.01 SOLICITACAO DE LANCAMENTO,,27/09/2024
229,FLOR DO CERRADO - INCRA - 27.803.393/0001-28,4.3.01 SOLICITACAO DE LANCAMENTO,,30/09/2024
159,170 SHVP - RESIDENCIAL DRUMMOND - 03.263.643/0001-16,4.3.01 SOLICITACAO DE LANCAMENTO,,30/09/2024
52,VIP TOWER - 37.568.927/0001-32,4.3.01 SOLICITACAO DE LANCAMENTO,SEM DESCRICAO.,30/09/2024
52,VIP TOWER - 37.568.927/0001-32,4.3.01 SOLICITACAO DE LANCAMENTO,,30/09/2024
663,RESERVA CARIBE - 854.320.401-15,4.3.01 SOLICITACAO DE LANCAMENTO,,30/09/2024
663,RESERVA CARIBE - 854.320.401-15,4.3.01 SOLICITACAO DE LANCAMENTO,,30/09/2024
534,GOLDEN GREEN - GAMA - 49.016.582/0001-93,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
40,CLAUDIO MEDEIROS - 28.797.295/0001-98,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
254,RESIDENCIAL PIEMONT - 11.574.216/0001-87,4.3.02 CONCLUSAO DO LANCAMENTO,,16/09/2024
38,AGUA MARINHA - 32.871.377/0001-02,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
427,AGUAS CLARAS I - 01.310.080/0001-44,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
621,RESIDENCIAL PARK DENNER - 15.245.126/0001-01,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
627,RESIDENCIAL MY DESIGN - 53.776.363/0001-80,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
626,CONDOMINIO RESIDENCIAL LIV 703 - 42.234.621/0001-80,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
259,SOL NASCENTE - 31.083.443/0001-17,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
318,BELLE STELLA - 17.986.099/0001-45,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
416,30 CAAC - RESIDENCIAL GUARA PARK - 04.990.109/0001-74,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
657,VALLENTINA MORAIS - 26.821.064/0001-47,4.3.02 CONCLUSAO DO LANCAMENTO,FINALIZADO POR FALTA DE RETORNO,25/09/2024
182,192 SHVP - RESIDENCIAL AGAPE - 14.299.616/0001-10,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
507,VILLAGE PINHEIRO - ,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
130,OASIS - SHVP - 36.662.058/0001-48,4.3.02 CONCLUSAO DO LANCAMENTO,,04/09/2024
547,MONDRIAN ANTARES - 10.657.525/0001-58,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
547,MONDRIAN ANTARES - 10.657.525/0001-58,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
498,EDIFICIO VEREDAS - 48.055.754/0001-75,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
222,CATHARINA IASEN - 09.309.533/0001-24,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
520,MORADA DOS FORTES - 37.030.437/0001-88,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
497,PORTO SEGURO - 26 DE SETEMBRO - 48.178.573/0001-36,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
520,MORADA DOS FORTES - 37.030.437/0001-88,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
299,JARDINS DO CERRADO I - 21.737.506/0001-58,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
555,58/A GAMA - RESIDENCIAL TOM JOBIM - 13.335.911/0001-11,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
661,CERRADO VIVO - 096.830.196-76,4.3.02 CONCLUSAO DO LANCAMENTO,,02/09/2024
302,OURO AZUL III - 13.558.520/0001-66,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
40,CLAUDIO MEDEIROS - 28.797.295/0001-98,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
182,192 SHVP - RESIDENCIAL AGAPE - 14.299.616/0001-10,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
623,RESIDENCIAL SENSES - 780.107.720-20,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
497,PORTO SEGURO - 26 DE SETEMBRO - 48.178.573/0001-36,4.3.02 CONCLUSAO DO LANCAMENTO,,03/09/2024
15,22/A SHA - RESIDENCIAL ATIAIA - 07.245.752/0001-61,4.3.02 CONCLUSAO DO LANCAMENTO,,19/09/2024
147,160 SHVP - RESIDENCIAL DAS PALMEIRAS - 07.359.699/0001-20,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
287,MONACO - 26.172.739/0001-74,4.3.02 CONCLUSAO DO LANCAMENTO,,04/09/2024
404,OURO VERMELHO II - 14.899.335/0001-06,4.3.02 CONCLUSAO DO LANCAMENTO,,04/09/2024
441,BH PRIME II - 46.566.627/0001-05,4.3.02 CONCLUSAO DO LANCAMENTO,,04/09/2024
647,EL SHADAY - 36.408.157/0001-06,4.3.02 CONCLUSAO DO LANCAMENTO,,04/09/2024
55,06/A CAS - ASSOCIACAO POR DO SOL - 04.909.194/0001-01,4.3.02 CONCLUSAO DO LANCAMENTO,,04/09/2024
646,SQUARE GARDEN - 47.196.541/0001-09,4.3.02 CONCLUSAO DO LANCAMENTO,,04/09/2024
550,RAVI - ,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
550,RAVI - ,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
222,CATHARINA IASEN - 09.309.533/0001-24,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
404,OURO VERMELHO II - 14.899.335/0001-06,4.3.02 CONCLUSAO DO LANCAMENTO,,20/09/2024
471,LEBLON RESIDENCE II - 46.952.038/0001-65,4.3.02 CONCLUSAO DO LANCAMENTO,,09/09/2024
239,VIVA - SHVP - 28.397.044/0001-16,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
531,ENCANTO DO LAGO III - 49.147.645/0001-40,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
531,ENCANTO DO LAGO III - 49.147.645/0001-40,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
656,RESIDENCIAL IMPERIAL - 34.741.229/0001-07,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
69,43/B GAMA - 10.141.788/0001-00,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
476,LEBLON RESIDENCE I - 47.108.769/0001-91,4.3.02 CONCLUSAO DO LANCAMENTO,,09/09/2024
37,99/B - SHVP - 03.658.798/0001-51,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
471,LEBLON RESIDENCE II - 46.952.038/0001-65,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
431,RESIDENCIAL ROYALLE - 29.345.617/0001-20,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
393,THEMIS - 39.576.761/0001-21,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
633,IPE D'LOURDES - 55.659.834/0001-03,4.3.02 CONCLUSAO DO LANCAMENTO,,05/09/2024
248,FREE WAY - 33.598.365/0001-19,4.3.02 CONCLUSAO DO LANCAMENTO,,09/09/2024
327,ILHA BELLA GAMA - 17.560.417/0001-01,4.3.02 CONCLUSAO DO LANCAMENTO,,06/09/2024
327,ILHA BELLA GAMA - 17.560.417/0001-01,4.3.02 CONCLUSAO DO LANCAMENTO,,09/09/2024
524,TOTAL VILLE PLANALTINA- CONDOMINIO 9 - 37.013.064/0001-37,4.3.02 CONCLUSAO DO LANCAMENTO,,06/09/2024
557,RESIDENCIAL PALMEIRAS DO RIACHO FUNDO I - 00.000.000/0000-00,4.3.02 CONCLUSAO DO LANCAMENTO,,09/09/2024
547,MONDRIAN ANTARES - 10.657.525/0001-58,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
265,ALFA GAMA - 01.602.283/0001-04,4.3.02 CONCLUSAO DO LANCAMENTO,,10/09/2024
497,PORTO SEGURO - 26 DE SETEMBRO - 48.178.573/0001-36,4.3.02 CONCLUSAO DO LANCAMENTO,,10/09/2024
548,TOTAL VILLE - CONDOMINIO 6 - 20.586.964/0001-70,4.3.02 CONCLUSAO DO LANCAMENTO,TAREFA FINALIZADA POR FALTA DE RETORNO.,19/09/2024
327,ILHA BELLA GAMA - 17.560.417/0001-01,4.3.02 CONCLUSAO DO LANCAMENTO,,09/09/2024
327,ILHA BELLA GAMA - 17.560.417/0001-01,4.3.02 CONCLUSAO DO LANCAMENTO,,09/09/2024
140,LUAR DO CERRADO - 08.748.506/0001-95,4.3.02 CONCLUSAO DO LANCAMENTO,,09/09/2024
394,NOSSA SENHORA ABADIA - 38.073.076/0001-10,4.3.02 CONCLUSAO DO LANCAMENTO,,16/09/2024
477,SAN FRANCISCO II - 26.964.643/0001-49,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
523,VILLAGE DAS ACACIAS - 51.698.839/0001-86,4.3.02 CONCLUSAO DO LANCAMENTO,,16/09/2024
357,VIVA VERT - 15.348.797/0001-90,4.3.02 CONCLUSAO DO LANCAMENTO,,09/09/2024
513,EDIFICIO RESIDENCIAL SEVEN - ,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
148,PARQUE DAS AGUAS - 14.974.283/0001-87,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
387,QUINTAS SANTA BARBARA - 15.261.181/0001-87,4.3.02 CONCLUSAO DO LANCAMENTO,,10/09/2024
326,GREEN PARK - 14.944.013/0001-23,4.3.02 CONCLUSAO DO LANCAMENTO,,25/09/2024
133,SEVERINO ANDRE - 28.714.115/0001-67,4.3.02 CONCLUSAO DO LANCAMENTO,,10/09/2024
416,30 CAAC - RESIDENCIAL GUARA PARK - 04.990.109/0001-74,4.3.02 CONCLUSAO DO LANCAMENTO,,10/09/2024
239,VIVA - SHVP - 28.397.044/0001-16,4.3.02 CONCLUSAO DO LANCAMENTO,,12/09/2024
404,OURO VERMELHO II - 14.899.335/0001-06,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
646,SQUARE GARDEN - 47.196.541/0001-09,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
636,VERSALHES - 32.213.321/0001-60,4.3.02 CONCLUSAO DO LANCAMENTO,,13/09/2024
342,RIO DE JANEIRO - 04.709.517/0001-05,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
107,245 SHVP - 04.684.618/0001-79,4.3.02 CONCLUSAO DO LANCAMENTO,,10/09/2024
477,SAN FRANCISCO II - 26.964.643/0001-49,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
7,18/A CAVC - 05.781.656/0001-02,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
650,BOSQUE DOS PINHEIROS - 982.716.011-72,4.3.02 CONCLUSAO DO LANCAMENTO,,13/09/2024
318,BELLE STELLA - 17.986.099/0001-45,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
524,TOTAL VILLE PLANALTINA- CONDOMINIO 9 - 37.013.064/0001-37,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
608,CONDOMINIO WE LIFE STYLE - 21.260.830/0001-28,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
250,JARDIM PAINEIRAS - 21.024.903/0001-82,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
58,34 CAS - RESIDENCIAL VERDES VALES - 05.128.385/0001-90,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
5,16 CAVC - RESIDENCIAL BOSQUE DOURADO - 10.225.850/0001-41,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
563,CONDOMINIO SMPW/SUL QUADRA 15 CONJUNTO 1 LOTE 07 - 46.738.256/0001-00,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
519,SAN MARCO RESIDENCE - 49.986.062/0001-03,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
85,BEIJA FLOR - 14.941.838/0001-94,4.3.02 CONCLUSAO DO LANCAMENTO,,13/09/2024
40,CLAUDIO MEDEIROS - 28.797.295/0001-98,4.3.02 CONCLUSAO DO LANCAMENTO,,11/09/2024
442,70/1A SHA - IMPERIO REAL - 47.524.358/0001-87,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
393,THEMIS - 39.576.761/0001-21,4.3.02 CONCLUSAO DO LANCAMENTO,,18/09/2024
642,MORADA DOS LIRIOS - 03.718.872/0001-88,4.3.02 CONCLUSAO DO LANCAMENTO,,13/09/2024
562,EDIFICIO GH EXCLUSIVE - ,4.3.02 CONCLUSAO DO LANCAMENTO,,19/09/2024
515,BELLA VITTA CLUB RESIDENCE - 38.158.638/0001-28,4.3.02 CONCLUSAO DO LANCAMENTO,,12/09/2024
663,RESERVA CARIBE - 854.320.401-15,4.3.02 CONCLUSAO DO LANCAMENTO,,13/09/2024
353,NATAL - 28.993.323/0001-42,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
416,30 CAAC - RESIDENCIAL GUARA PARK - 04.990.109/0001-74,4.3.02 CONCLUSAO DO LANCAMENTO,,18/09/2024
416,30 CAAC - RESIDENCIAL GUARA PARK - 04.990.109/0001-74,4.3.02 CONCLUSAO DO LANCAMENTO,,12/09/2024
496,COLLINS - 48.961.190/0001-30,4.3.02 CONCLUSAO DO LANCAMENTO,,16/09/2024
255,QE 40 - LOTE 17 D - 34.361.174/0001-00,4.3.02 CONCLUSAO DO LANCAMENTO,,13/09/2024
272,32 GAMA - RESIDENCIAL FLORENCA - 08.731.497/0001-20,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
633,IPE D'LOURDES - 55.659.834/0001-03,4.3.02 CONCLUSAO DO LANCAMENTO,,16/09/2024
663,RESERVA CARIBE - 854.320.401-15,4.3.02 CONCLUSAO DO LANCAMENTO,,13/09/2024
608,CONDOMINIO WE LIFE STYLE - 21.260.830/0001-28,4.3.02 CONCLUSAO DO LANCAMENTO,,16/09/2024
16,27/B SHVP - 10.736.647/0001-30,4.3.02 CONCLUSAO DO LANCAMENTO,,18/09/2024
477,SAN FRANCISCO II - 26.964.643/0001-49,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
645,IBIZA - 56.187.159/0001-11,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
476,LEBLON RESIDENCE I - 47.108.769/0001-91,4.3.02 CONCLUSAO DO LANCAMENTO,,16/09/2024
75,131/B SHVP - RESIDENCIAL SUMMER VILLE - 13.769.524/0001-93,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
404,OURO VERMELHO II - 14.899.335/0001-06,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
251,LINEA STUDIO HOME - 06.745.885/0001-34,4.3.02 CONCLUSAO DO LANCAMENTO,,23/09/2024
404,OURO VERMELHO II - 14.899.335/0001-06,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
515,BELLA VITTA CLUB RESIDENCE - 38.158.638/0001-28,4.3.02 CONCLUSAO DO LANCAMENTO,,18/09/2024
159,170 SHVP - RESIDENCIAL DRUMMOND - 03.263.643/0001-16,4.3.02 CONCLUSAO DO LANCAMENTO,,19/09/2024
158,166 SHVP - 13.149.863/0001-77,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
134,VIVENDAS DA VITORIA - 35.847.362/0001-05,4.3.02 CONCLUSAO DO LANCAMENTO,,19/09/2024
620,RESIDENCIAL SKALA DO SOL - 21.578.039/0001-60,4.3.02 CONCLUSAO DO LANCAMENTO,,18/09/2024
663,RESERVA CARIBE - 854.320.401-15,4.3.02 CONCLUSAO DO LANCAMENTO,,17/09/2024
214,PROFESSOR CRISTOVAM - 24.203.664/0001-16,4.3.02 CONCLUSAO DO LANCAMENTO,TAREFA ABERTA EM NOME ERRADO.,17/09/2024
214,PROFESSOR CRISTOVAM - 24.203.664/0001-16,4.3.02 CONCLUSAO DO LANCAMENTO,,18/09/2024
438,RESERVA NOBRE - 42.410.345/0001-63,4.3.02 CONCLUSAO DO LANCAMENTO,,19/09/2024
436,PARAISO RESIDENCE - 43.345.303/0001-59,4.3.02 CONCLUSAO DO LANCAMENTO,TAREFA FINALIZADA POR FALTA DE INTERACAO.,19/09/2024
7,18/A CAVC - 05.781.656/0001-02,4.3.02 CONCLUSAO DO LANCAMENTO,,18/09/2024
663,RESERVA CARIBE - 854.320.401-15,4.3.02 CONCLUSAO DO LANCAMENTO,,18/09/2024
636,VERSALHES - 32.213.321/0001-60,4.3.02 CONCLUSAO DO LANCAMENTO,SINDICA SOLICITOU NO DIA 10/09/2024 QUE FOSSE LANCADO (PARA AS UNIDADES 09 E 10) O VALOR DE R$ 90.00 PARA CADA REFERENTE RESSARCIMENTO E REEMBOLSO SOBRE O PORTAO.,18/09/2024
289,NOEL - 28.354.584/0001-12,4.3.02 CONCLUSAO DO LANCAMENTO,,18/09/2024
289,NOEL - 28.354.584/0001-12,4.3.02 CONCLUSAO DO LANCAMENTO,,18/09/2024
608,CONDOMINIO WE LIFE STYLE - 21.260.830/0001-28,4.3.02 CONCLUSAO DO LANCAMENTO,,27/09/2024
656,RESIDENCIAL IMPERIAL - 34.741.229/0001-07,4.3.02 CONCLUSAO DO LANCAMENTO,,19/09/2024
617,CONDOMINIO RESIDENCIAL ANGRA DOS REIS - 33.891.537/0001-48,4.3.02 CONCLUSAO DO LANCAMENTO,,20/09/2024
406,53/C SHA - 42.146.543/0001-61,4.3.02 CONCLUSAO DO LANCAMENTO,,19/09/2024
623,RESIDENCIAL SENSES - 780.107.720-20,4.3.02 CONCLUSAO DO LANCAMENTO,,25/09/2024
441,BH PRIME II - 46.566.627/0001-05,4.3.02 CONCLUSAO DO LANCAMENTO,,20/09/2024
626,CONDOMINIO RESIDENCIAL LIV 703 - 42.234.621/0001-80,4.3.02 CONCLUSAO DO LANCAMENTO,,20/09/2024
84,ARAGUAIA - 33.522.582/0001-25,4.3.02 CONCLUSAO DO LANCAMENTO,,25/09/2024
302,OURO AZUL III - 13.558.520/0001-66,4.3.02 CONCLUSAO DO LANCAMENTO,,20/09/2024
663,RESERVA CARIBE - 854.320.401-15,4.3.02 CONCLUSAO DO LANCAMENTO,,20/09/2024
404,OURO VERMELHO II - 14.899.335/0001-06,4.3.02 CONCLUSAO DO LANCAMENTO,,20/09/2024
280,ESMERALDA - GAMA - 26.744.879/0001-70,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
214,PROFESSOR CRISTOVAM - 24.203.664/0001-16,4.3.02 CONCLUSAO DO LANCAMENTO,,25/09/2024
248,FREE WAY - 33.598.365/0001-19,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
113,268 SHVP - RESIDENCIAL ROTA DO SOL - 03.146.458/0001-41,4.3.02 CONCLUSAO DO LANCAMENTO,,02/10/2024
428,ALLEGRO - 17.484.736/0001-85,4.3.02 CONCLUSAO DO LANCAMENTO,,25/09/2024
632,CASTRO ALVES - 05.694.983/0001-27,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
568,VERSATO - RESIDENCIAL - ,4.3.02 CONCLUSAO DO LANCAMENTO,,25/09/2024
568,VERSATO - RESIDENCIAL - ,4.3.02 CONCLUSAO DO LANCAMENTO,,25/09/2024
336,LIRIO DOS VALES - 24.899.325/0001-16,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
663,RESERVA CARIBE - 854.320.401-15,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
404,OURO VERMELHO II - 14.899.335/0001-06,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
653,MANSOES RAIO DE SOL - CONDOMINIO ESTEVAM DUARTE - 55.959.264/0001-69,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
272,32 GAMA - RESIDENCIAL FLORENCA - 08.731.497/0001-20,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
324,DUBAI RESIDENCIA E LAZER - 28.246.835/0001-45,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
393,THEMIS - 39.576.761/0001-21,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
182,192 SHVP - RESIDENCIAL AGAPE - 14.299.616/0001-10,4.3.02 CONCLUSAO DO LANCAMENTO,,24/09/2024
563,CONDOMINIO SMPW/SUL QUADRA 15 CONJUNTO 1 LOTE 07 - 46.738.256/0001-00,4.3.02 CONCLUSAO DO LANCAMENTO,SEM DESCRICAO,27/09/2024
479,JOAO DE BARRO - 16.843.009/0001-02,4.3.02 CONCLUSAO DO LANCAMENTO,SEM DESCRICAO,27/09/2024
480,LE GRAND VISTA - 46.167.869/0001-26,4.3.02 CONCLUSAO DO LANCAMENTO,,30/09/2024
15,22/A SHA - RESIDENCIAL ATIAIA - 07.245.752/0001-61,4.3.02 CONCLUSAO DO LANCAMENTO,SEM DESCRICAO,27/09/2024
626,CONDOMINIO RESIDENCIAL LIV 703 - 42.234.621/0001-80,4.3.02 CONCLUSAO DO LANCAMENTO,,27/09/2024
662,PRIMAVERA DO GUARA II - 073.592.601-83,4.3.02 CONCLUSAO DO LANCAMENTO,,25/09/2024
619,EDIFICIO CAPITAL - 43.081.452/0001-58,4.3.02 CONCLUSAO DO LANCAMENTO,,26/09/2024
643,BLOCO B DO SHCE QUADRA 1309 - 12420951000107,4.3.02 CONCLUSAO DO LANCAMENTO,,26/09/2024
